Datetime,pH,Temperature,mhw_lagged
2026-04-01,8.11242406624687,15.921480602361944,2.5685390018363736
2026-05-01,8.06478506624687,19.150479602361944,2.059635617486364
2026-06-01,8.01597506624687,23.245096602361944,1.548330025127722
2026-07-01,7.97203206624687,26.304107602361945,1.1732353195583658
2026-08-01,7.97359006624687,26.498084602361946,1.0370244327690799
2026-09-01,7.998278066246871,24.813182602361945,1.1786834052715958
2026-10-01,8.05240706624687,21.076009602361943,1.5627432731795068
2026-11-01,8.082232066246869,18.696424602361944,2.088462113589941
2026-12-01,8.11556306624687,16.361757602361944,2.6165831620090074
2027-01-01,8.11556306624687,16.36175760236194,3.006562314550866
2027-02-01,8.11556306624687,16.361757602361944,3.1543130424626042
2027-03-01,8.11556306624687,16.361757602361944,3.020331892906697
2027-04-01,8.11094513249374,15.978760204723885,2.6406052420953148
2027-05-01,8.06330613249374,19.20775920472389,2.117288609693517
2027-06-01,8.01449613249374,23.30237620472389,1.5915697692830868
2027-07-01,7.970553132493739,26.361387204723886,1.2059238338377283
2027-08-01,7.9721111324937395,26.55536420472389,1.0658509288726563
2027-09-01,7.996799132493741,24.87046220472389,1.2113719195509582
2027-10-01,8.050928132493741,21.133289204723887,1.6059830173348715
2027-11-01,8.080753132493738,18.75370420472389,2.1461151057970937
2027-12-01,8.114084132493739,16.41903720472389,2.6886494022679486
2028-01-01,8.114084132493739,16.419037204723885,3.0891797846858093
2028-02-01,8.114084132493739,16.41903720472389,3.2407925307733336
2028-03-01,8.114084132493739,16.41903720472389,3.1029493630416405
2028-04-01,8.109466198740611,16.036039807085828,2.712671482354256
2028-05-01,8.061827198740609,19.265038807085833,2.1749416019006698
2028-06-01,8.01301719874061,23.359655807085833,1.6348095134384515
2028-07-01,7.969074198740609,26.41866680708583,1.238612348117091
2028-08-01,7.970632198740609,26.612643807085835,1.0946774249762328
2028-09-01,7.99532019874061,24.927741807085834,1.244060433830321
2028-10-01,8.04944919874061,21.190568807085832,1.6492227614902362
2028-11-01,8.079274198740608,18.81098380708583,2.2037680980042467
2028-12-01,8.112605198740608,16.476316807085833,2.760715642526872
2029-01-01,8.112605198740608,16.47631680708583,3.1717972548207527
2029-02-01,8.112605198740608,16.47631680708583,3.3272720190840417
2029-03-01,8.112605198740608,16.476316807085833,3.185566833176584
2029-04-01,8.10798726498748,16.093319409447773,2.7847377226131793
2029-05-01,8.06034826498748,19.322318409447774,2.2325945941078227
2029-06-01,8.011538264987479,23.416935409447778,1.6780492575938055
2029-07-01,7.967595264987478,26.475946409447776,1.2713008623964535
2029-08-01,7.969153264987479,26.669923409447776,1.1235039210798021
2029-09-01,7.99384126498748,24.98502140944778,1.2767489481096834
2029-10-01,8.04797026498748,21.247848409447776,1.6924625056455902
2029-11-01,8.07779526498748,18.868263409447774,2.2614210902113996
2029-12-01,8.111126264987478,16.533596409447778,2.832781882785813
2030-01-01,8.111126264987478,16.533596409447775,3.254414724955696
2030-02-01,8.111126264987478,16.533596409447775,3.413751507394771
2030-03-01,8.111126264987478,16.533596409447778,3.268184303311527
2030-04-01,8.10650833123435,16.150599011809717,2.8568039628721205
2030-05-01,8.05886933123435,19.37959801180972,2.2902475863149756
2030-06-01,8.01005933123435,23.474215011809722,1.7212890017491702
2030-07-01,7.966116331234348,26.53322601180972,1.303989376675816
2030-08-01,7.967674331234348,26.72720301180972,1.1523304171833786
2030-09-01,7.992362331234349,25.042301011809723,1.3094374623890461
2030-10-01,8.04649133123435,21.30512801180972,1.7357022498009549
2030-11-01,8.076316331234349,18.92554301180972,2.3190740824185525
2030-12-01,8.109647331234349,16.590876011809723,2.9048481230447543
2031-01-01,8.109647331234347,16.59087601180972,3.3370321950906394
2031-02-01,8.109647331234347,16.59087601180972,3.5002309957055004
2031-03-01,8.109647331234347,16.590876011809723,3.3508017734464706
2031-04-01,8.10502939748122,16.207878614171662,2.9288702031310616
2031-05-01,8.05739039748122,19.436877614171664,2.3479005785221285
2031-06-01,8.00858039748122,23.531494614171667,1.764528745904535
2031-07-01,7.9646373974812175,26.590505614171665,1.3366778909551786
2031-08-01,7.966195397481218,26.784482614171665,1.181156913286955
2031-09-01,7.990883397481219,25.099580614171664,1.3421259766684086
2031-10-01,8.04501239748122,21.362407614171666,1.7789419939563196
2031-11-01,8.074837397481218,18.982822614171663,2.376727074625691
2031-12-01,8.108168397481219,16.648155614171664,2.9769143633036954
2032-01-01,8.108168397481219,16.648155614171664,3.4196496652255823
2032-02-01,8.108168397481217,16.648155614171664,3.58671048401623
2032-03-01,8.108168397481217,16.648155614171664,3.4334192435813935
2032-04-01,8.103550463728089,16.265158216533607,3.0009364433900028
2032-05-01,8.055911463728089,19.49415721653361,2.4055535707292672
2032-06-01,8.00710146372809,23.588774216533608,1.8077684900598996
2032-07-01,7.963158463728089,26.64778521653361,1.3693664052345331
2032-08-01,7.964716463728087,26.84176221653361,1.2099834093905315
2032-09-01,7.989404463728088,25.15686021653361,1.374814490947763
2032-10-01,8.043533463728089,21.41968721653361,1.8221817381116843
2032-11-01,8.073358463728088,19.040102216533608,2.434380066832844
2032-12-01,8.106689463728088,16.70543521653361,3.0489806035626366
2033-01-01,8.106689463728088,16.70543521653361,3.5022671353605053
2033-02-01,8.106689463728086,16.70543521653361,3.673189972326959
2033-03-01,8.106689463728086,16.70543521653361,3.5160367137163364
2033-04-01,8.102071529974959,16.32243781889555,3.073002683648944
2033-05-01,8.054432529974958,19.551436818895553,2.46320656293642
2033-06-01,8.005622529974959,23.646053818895552,1.8510082342152643
2033-07-01,7.961679529974958,26.705064818895554,1.4020549195138956
2033-08-01,7.9632375299749585,26.899041818895554,1.238809905494108
2033-09-01,7.987925529974958,25.214139818895553,1.4075030052271258
2033-10-01,8.042054529974958,21.47696681889555,1.865421482267049
2033-11-01,8.071879529974957,19.097381818895553,2.492033059039997
2033-12-01,8.105210529974958,16.762714818895553,3.1210468438215777
2034-01-01,8.105210529974958,16.76271481889555,3.5848846054954486
2034-02-01,8.105210529974958,16.762714818895553,3.7596694606376886
2034-03-01,8.105210529974956,16.762714818895553,3.5986541838512798
2034-04-01,8.100592596221828,16.379717421257496,3.145068923907885
2034-05-01,8.052953596221828,19.608716421257498,2.520859555143573
2034-06-01,8.004143596221828,23.703333421257497,1.894247978370629
2034-07-01,7.960200596221828,26.762344421257495,1.4347434337932583
2034-08-01,7.961758596221828,26.9563214212575,1.2676364015976844
2034-09-01,7.986446596221827,25.271419421257498,1.4401915195064883
2034-10-01,8.040575596221828,21.534246421257496,1.9086612264224136
2034-11-01,8.070400596221827,19.154661421257497,2.54968605124715
2034-12-01,8.103731596221827,16.819994421257498,3.193113084080519
2035-01-01,8.103731596221827,16.819994421257494,3.667502075630392
2035-02-01,8.103731596221827,16.819994421257498,3.8461489489483967
2035-03-01,8.103731596221827,16.819994421257498,3.681271653986223
2035-04-01,8.099113662468698,16.43699702361944,3.2171351641668084
2035-05-01,8.051474662468697,19.665996023619442,2.578512547350726
2035-06-01,8.002664662468698,23.76061302361944,1.937487722525983
2035-07-01,7.958721662468697,26.81962402361944,1.4674319480726208
2035-08-01,7.960279662468698,27.013601023619444,1.2964628977012538
2035-09-01,7.984967662468699,25.328699023619443,1.4728800337858508
2035-10-01,8.039096662468697,21.59152602361944,1.9519009705777677
2035-11-01,8.068921662468696,19.211941023619442,2.607339043454303
2035-12-01,8.102252662468697,16.877274023619442,3.2651793243394422
2036-01-01,8.102252662468697,16.87727402361944,3.7501195457653353
2036-02-01,8.102252662468697,16.877274023619442,3.932628437259126
2036-03-01,8.102252662468697,16.877274023619442,3.7638891241211665
2036-04-01,8.097634728715569,16.494276625981385,3.2892014044257496
2036-05-01,8.049995728715567,19.723275625981387,2.636165539557879
2036-06-01,8.001185728715567,23.817892625981386,1.9807274666813477
2036-07-01,7.957242728715567,26.876903625981384,1.5001204623519833
2036-08-01,7.958800728715567,27.070880625981385,1.3252893938048302
2036-09-01,7.983488728715568,25.385978625981387,1.5055685480652135
2036-10-01,8.037617728715569,21.648805625981385,1.9951407147331324
2036-11-01,8.067442728715566,19.269220625981383,2.664992035661456
2036-12-01,8.100773728715566,16.934553625981387,3.3372455645983834
2037-01-01,8.100773728715566,16.934553625981383,3.8327370159002783
2037-02-01,8.100773728715566,16.934553625981383,4.019107925569855
2037-03-01,8.100773728715566,16.934553625981387,3.84650659425611
2037-04-01,8.096155794962439,16.55155622834333,3.3612676446846907
2037-05-01,8.048516794962437,19.780555228343328,2.693818531765032
2037-06-01,7.999706794962437,23.87517222834333,2.0239672108367124
2037-07-01,7.9557637949624365,26.93418322834333,1.532808976631346
2037-08-01,7.957321794962437,27.12816022834333,1.3541158899084067
2037-09-01,7.982009794962438,25.443258228343332,1.538257062344576
2037-10-01,8.036138794962438,21.70608522834333,2.038380458888497
2037-11-01,8.065963794962437,19.326500228343328,2.7226450278686087
2037-12-01,8.099294794962436,16.99183322834333,3.4093118048573245
2038-01-01,8.099294794962436,16.991833228343328,3.9153544860352216
2038-02-01,8.099294794962436,16.991833228343328,4.105587413880585
2038-03-01,8.099294794962436,16.99183322834333,3.929124064391033
2038-04-01,8.094676861209308,16.608835830705274,3.433333884943632
2038-05-01,8.047037861209308,19.837834830705273,2.7514715239721705
2038-06-01,7.9982278612093065,23.932451830705272,2.067206954992077
2038-07-01,7.954284861209306,26.991462830705274,1.5654974909107005
2038-08-01,7.955842861209306,27.185439830705274,1.3829423860119832
2038-09-01,7.980530861209307,25.500537830705273,1.5709455766239304
2038-10-01,8.034659861209308,21.763364830705274,2.0816202030438617
2038-11-01,8.064484861209307,19.383779830705272,2.7802980200757474
2038-12-01,8.097815861209305,17.049112830705273,3.4813780451162657
2039-01-01,8.097815861209305,17.049112830705273,3.9979719561701446
2039-02-01,8.097815861209305,17.049112830705273,4.192066902191314
2039-03-01,8.097815861209305,17.049112830705273,4.011741534525976
2039-04-01,8.093197927456178,16.66611543306722,3.505400125202573
2039-05-01,8.045558927456177,19.895114433067217,2.8091245161793235
2039-06-01,7.996748927456178,23.989731433067217,2.1104466991474418
2039-07-01,7.9528059274561755,27.04874243306722,1.598186005190063
2039-08-01,7.954363927456176,27.24271943306722,1.4117688821155596
2039-09-01,7.979051927456177,25.557817433067218,1.6036340909032931
2039-10-01,8.033180927456177,21.82064443306722,2.1248599471992264
2039-11-01,8.063005927456176,19.441059433067217,2.8379510122829004
2039-12-01,8.096336927456177,17.106392433067217,3.553444285375207
2040-01-01,8.096336927456175,17.106392433067217,4.080589426305088
2040-02-01,8.096336927456175,17.106392433067217,4.2785463905020436
2040-03-01,8.096336927456175,17.106392433067217,4.0943590046609195
2040-04-01,8.091718993703047,16.723395035429164,3.577466365461514
2040-05-01,8.044079993703047,19.952394035429162,2.8667775083864764
2040-06-01,7.995269993703047,24.04701103542916,2.1536864433028065
2040-07-01,7.951326993703047,27.106022035429163,1.6308745194694256
2040-08-01,7.952884993703045,27.299999035429163,1.440595378219136
2040-09-01,7.977572993703046,25.615097035429162,1.6363226051826556
2040-10-01,8.031701993703047,21.877924035429164,2.168099691354591
2040-11-01,8.061526993703046,19.49833903542916,2.8956040044900533
2040-12-01,8.094857993703046,17.163672035429162,3.625510525634148
2041-01-01,8.094857993703046,17.163672035429162,4.163206896440031
2041-02-01,8.094857993703044,17.163672035429162,4.365025878812752
2041-03-01,8.094857993703044,17.163672035429162,4.176976474795863
